iter	Passed	Remaining
1664	228097	456880
1665	228227	456729
1666	228380	456623
1667	228516	456484
1668	228641	456324
1669	228777	456184
1670	228914	456048
1671	229038	455884
1672	229170	455738
1673	229303	455593
1674	229437	455450
1675	229574	455312
1676	229698	455151
1677	229825	454994
1678	229965	454863
1679	230098	454718
1680	230224	454560
1681	230362	454424
1682	230499	454288
1683	230624	454127
1684	230766	453999
1685	230906	453870
1686	231044	453735
1687	231187	453609
1688	231319	453463
1689	231445	453304
1690	231596	453195
1691	231732	453056
1692	231879	452939
1693	232023	452815
1694	232165	452687
1695	232299	452546
1696	232432	452400
1697	232578	452281
1698	232710	452134
1699	232847	451998
1700	232986	451864
1701	233110	451702
1702	233248	451568
1703	233391	451443
1704	233534	451316
1705	233674	451185
1706	233828	451081
1707	233957	450929
1708	234084	450772
1709	234214	450623
1710	234357	450497
1711	234489	450351
1712	234623	450208
1713	234765	450081
1714	234911	449960
1715	235057	449841
1716	235206	449728
1717	235345	449595
1718	235482	449457
1719	235625	449332
1720	235756	449183
1721	235892	449045
1722	236023	448896
1723	236155	448750
1724	236295	448619
1725	236434	448485
1726	236572	448350
1727	236712	448219
1728	236840	448066
1729	236991	447954
1730	237128	447818
1731	237264	447678
1732	237403	447545
1733	237556	447439
1734	237696	447307
1735	237827	447159
1736	237977	447046
1737	238105	446892
1738	238225	446724
1739	238372	446605
1740	238511	446472
1741	238643	446326
1742	238783	446195
1743	238918	446054
1744	239061	445929
1745	239189	445775
1746	239327	445638
1747	239478	445528
1748	239611	445385
1749	239750	445251
1750	239898	445134
1751	240021	444970
1752	240160	444838
1753	240303	444712
1754	240449	444591
1755	240592	444466
1756	240740	444349
1757	240891	444238
1758	241018	444083
1759	241158	443950
1760	241293	443809
1761	241440	443692
1762	241578	443556
1763	241706	443401
1764	241835	443251
1765	241980	443128
1766	242114	442985
1767	242250	442847
1768	242393	442720
1769	242527	442578
1770	242670	442451
1771	242809	442319
1772	242942	442174
1773	243086	442049
1774	243229	441924
1775	243365	441784
1776	243503	441649
1777	243640	441512
1778	243779	441378
1779	243913	441236
1780	244051	441102
1781	244194	440975
1782	244336	440846
1783	244470	440704
1784	244613	440578
1785	244747	440436
1786	244880	440291
1787	245019	440157
1788	245157	440022
1789	245292	439881
1790	245425	439738
1791	245577	439626
1792	245723	439505
1793	245865	439377
1794	246024	439280
1795	246174	439165
1796	246306	439020
1797	246443	438883
1798	246573	438733
1799	246713	438601
1800	246850	438464
1801	246990	438333
1802	247126	438193
1803	247283	438091
1804	247428	437969
1805	247562	437826
1806	247699	437688
1807	247827	437535
1808	247964	437399
1809	248102	437264
1810	248243	437133
1811	248386	437006
1812	248528	436878
1813	248669	436748
1814	248811	436619
1815	248938	436464
1816	249071	436319
1817	249213	436192
1818	249340	436037
1819	249466	435880
1820	249596	435732
1821	249743	435611
1822	249889	435489
1823	250020	435342
1824	250152	435197
1825	250284	435051
1826	250415	434902
1827	250541	434747
1828	250681	434614
1829	250807	434458
1830	250940	434315
1831	251076	434175
1832	251209	434032
1833	251339	433882
1834	251484	433759
1835	251624	433626
1836	251759	433486
1837	251909	433372
1838	252050	433241
1839	252189	433107
1840	252328	432974
1841	252473	432851
1842	252625	432739
1843	252783	432637
1844	252921	432502
1845	253058	432364
1846	253195	432227
1847	253345	432113
1848	253486	431983
1849	253626	431850
1850	253776	431734
1851	253911	431594
1852	254049	431458
1853	254183	431317
1854	254311	431164
1855	254449	431028
1856	254591	430899
1857	254718	430746
1858	254851	430601
1859	254990	430467
1860	255125	430327
1861	255270	430202
1862	255406	430065
1863	255549	429937
1864	255691	429808
1865	255821	429659
1866	255963	429530
1867	256106	429403
1868	256249	429276
1869	256372	429116
1870	256511	428980
1871	256655	428855
1872	256787	428710
1873	256927	428578
1874	257052	428421
1875	257186	428279
1876	257332	428156
1877	257468	428017
1878	257605	427879
1879	257742	427743
1880	257881	427608
1881	258030	427491
1882	258181	427377
1883	258314	427232
1884	258451	427096
1885	258584	426952
1886	258718	426809
1887	258844	426654
1888	258970	426499
1889	259109	426364
1890	259247	426229
1891	259379	426084
1892	259507	425932
1893	259638	425784
1894	259777	425651
1895	259927	425535
1896	260066	425400
1897	260201	425261
1898	260339	425125
1899	260466	424971
1900	260601	424831
1901	260734	424687
1902	260865	424540
1903	261000	424399
1904	261128	424247
1905	261267	424113
1906	261409	423985
1907	261550	423853
1908	261683	423710
1909	261837	423600
1910	261977	423468
1911	262105	423317
1912	262239	423174
1913	262378	423040
1914	262514	422901
1915	262649	422761
1916	262787	422626
1917	262928	422495
1918	263057	422345
1919	263191	422203
1920	263330	422068
1921	263449	421902
1922	263580	421755
1923	263720	421624
1924	263854	421482
1925	263997	421353
1926	264138	421223
1927	264277	421089
1928	264408	420942
1929	264533	420786
1930	264665	420641
1931	264788	420482
1932	264927	420347
1933	265059	420202
1934	265210	420088
1935	265347	419951
1936	265483	419811
1937	265623	419678
1938	265765	419549
1939	265914	419432
1940	266047	419289
1941	266185	419152
1942	266332	419031
1943	266461	418882
1944	266595	418739
1945	266735	418607
1946	266883	418487
1947	267018	418347
1948	267156	418210
1949	267292	418073
1950	267431	417939
1951	267562	417792
1952	267708	417668
1953	267841	417525
1954	267979	417390
1955	268121	417260
1956	268271	417143
1957	268407	417004
1958	268531	416846
1959	268655	416690
1960	268793	416554
1961	268936	416427
1962	269060	416268
1963	269204	416143
1964	269350	416020
1965	269484	415878
1966	269620	415739
1967	269756	415600
1968	269892	415461
1969	270034	415332
1970	270173	415198
1971	270305	415052
1972	270441	414914
1973	270574	414771
1974	270699	414615
1975	270832	414472
1976	270975	414345
1977	271104	414194
1978	271237	414052
1979	271379	413923
1980	271519	413789
1981	271661	413660
1982	271795	413519
1983	271920	413363
1984	272050	413215
1985	272184	413073
1986	272331	412951
1987	272485	412840
1988	272623	412704
1989	272749	412551
1990	272874	412396
1991	273008	412254
1992	273137	412103
1993	273271	411963
1994	273400	411814
1995	273548	411693
1996	273681	411549
1997	273825	411423
1998	273952	411272
1999	274095	411142
2000	274233	411007
2001	274369	410869
2002	274497	410718
2003	274642	410593
2004	274773	410447
2005	274919	410323
2006	275067	410203
2007	275213	410079
2008	275350	409942
2009	275515	409846
2010	275647	409701
2011	275782	409561
2012	275916	409419
2013	276057	409289
2014	276202	409164
2015	276330	409012
2016	276464	408870
2017	276608	408744
2018	276742	408603
2019	276879	408466
2020	277020	408333
2021	277154	408192
2022	277295	408060
2023	277426	407916
2024	277556	407768
2025	277686	407620
2026	277823	407484
2027	277955	407339
2028	278096	407207
2029	278235	407074
2030	278376	406942
2031	278513	406804
2032	278645	406660
2033	278801	406550
2034	278938	406414
2035	279075	406277
2036	279212	406140
2037	279336	405982
2038	279479	405854
2039	279601	405695
2040	279748	405574
2041	279885	405436
2042	280018	405293
2043	280160	405164
2044	280305	405038
2045	280444	404904
2046	280591	404780
2047	280735	404653
2048	280871	404514
2049	281004	404371
2050	281128	404216
2051	281269	404085
2052	281410	403953
2053	281558	403831
2054	281685	403680
2055	281817	403537
2056	281951	403394
2057	282080	403246
2058	282219	403112
2059	282361	402982
2060	282502	402850
2061	282642	402716
2062	282771	402568
2063	282916	402443
2064	283063	402319
2065	283215	402204
2066	283349	402063
2067	283492	401934
2068	283629	401797
2069	283776	401674
2070	283905	401525
2071	284039	401384
2072	284170	401238
2073	284320	401118
2074	284449	400970
2075	284595	400846
2076	284740	400720
2077	284863	400564
2078	285010	400440
2079	285141	400294
2080	285271	400148
2081	285412	400016
2082	285560	399894
2083	285695	399753
2084	285837	399623
2085	285975	399488
2086	286108	399345
2087	286245	399208
2088	286378	399065
2089	286528	398945
2090	286668	398813
2091	286815	398689
2092	286951	398550
2093	287081	398404
2094	287227	398279
2095	287372	398153
2096	287503	398008
2097	287640	397871
2098	287776	397731
2099	287906	397585
2100	288040	397444
2101	288188	397321
2102	288325	397184
2103	288454	397036
2104	288590	396897
2105	288719	396748
2106	288852	396607
2107	288991	396471
2108	289129	396336
2109	289269	396203
2110	289411	396072
2111	289543	395928
2112	289695	395812
2113	289837	395682
2114	289971	395540
2115	290120	395419
2116	290255	395278
2117	290399	395152
2118	290530	395005
2119	290646	394840
2120	290768	394683
2121	290891	394527
2122	291026	394386
2123	291162	394248
2124	291302	394114
2125	291444	393985
2126	291588	393856
2127	291718	393710
2128	291848	393563
2129	291979	393418
2130	292123	393290
2131	292258	393150
2132	292404	393025
2133	292532	392876
2134	292665	392733
2135	292802	392596
2136	292951	392474
2137	293078	392325
2138	293215	392187
2139	293341	392035
2140	293468	391885
2141	293610	391754
2142	293738	391605
2143	293877	391471
2144	294015	391335
2145	294152	391198
2146	294286	391056
2147	294415	390909
2148	294562	390785
2149	294700	390649
2150	294838	390514
2151	294979	390382
2152	295116	390244
2153	295264	390121
2154	295391	389972
2155	295534	389842
2156	295664	389696
2157	295805	389564
2158	295939	389422
2159	296077	389286
2160	296212	389147
2161	296354	389016
2162	296497	388886
2163	296635	388751
2164	296763	388602
2165	296901	388467
2166	297045	388338
2167	297187	388207
2168	297328	388075
2169	297463	387935
2170	297608	387809
2171	297747	387674
2172	297875	387526
2173	298024	387403
2174	298159	387265
2175	298291	387120
2176	298429	386985
2177	298567	386849
2178	298699	386705
2179	298840	386573
2180	298962	386416
2181	299094	386273
2182	299226	386130
2183	299362	385991
2184	299490	385842
2185	299622	385699
2186	299754	385555
2187	299894	385422
2188	300030	385283
2189	300171	385151
2190	300306	385012
2191	300444	384875
2192	300580	384736
2193	300732	384619
2194	300881	384497
2195	301014	384355
2196	301148	384215
2197	301293	384086
2198	301430	383950
2199	301566	383812
2200	301706	383678
2201	301847	383546
2202	301982	383407
2203	302121	383272
2204	302262	383140
2205	302395	382997
2206	302539	382869
2207	302666	382719
2208	302809	382589
2209	302938	382442
2210	303069	382297
2211	303199	382152
2212	303343	382023
2213	303476	381881
2214	303603	381731
2215	303742	381597
2216	303872	381451
2217	304003	381306
2218	304139	381168
2219	304271	381024
2220	304422	380904
2221	304568	380778
2222	304699	380633
2223	304835	380496
2224	304979	380367
2225	305119	380234
2226	305255	380095
2227	305398	379966
2228	305538	379832
2229	305668	379686
2230	305816	379562
2231	305960	379435
2232	306090	379289
2233	306227	379151
2234	306368	379019
2235	306497	378872
2236	306633	378733
2237	306757	378580
2238	306883	378430
2239	307019	378291
2240	307166	378167
2241	307311	378039
2242	307436	377887
2243	307566	377742
2244	307696	377596
2245	307833	377458
2246	307973	377325
2247	308102	377179
2248	308233	377034
2249	308376	376904
2250	308506	376759
2251	308649	376628
2252	308782	376487
2253	308927	376359
2254	309072	376232
2255	309208	376094
2256	309349	375962
2257	309487	375826
2258	309622	375686
2259	309765	375556
2260	309907	375425
2261	310045	375289
2262	310172	375139
2263	310307	375000
2264	310433	374850
2265	310573	374716
2266	310706	374574
2267	310844	374438
2268	310987	374308
2269	311141	374192
2270	311279	374056
2271	311406	373907
2272	311552	373780
2273	311692	373647
2274	311832	373513
2275	311963	373369
2276	312098	373230
2277	312230	373086
2278	312364	372945
2279	312497	372804
2280	312641	372675
2281	312774	372532
2282	312906	372389
2283	313047	372257
2284	313191	372128
2285	313335	371999
2286	313475	371866
2287	313630	371751
2288	313760	371605
2289	313909	371482
2290	314047	371345
2291	314191	371217
2292	314323	371073
2293	314468	370947
2294	314604	370808
2295	314740	370670
2296	314872	370526
2297	315001	370380
2298	315142	370248
2299	315285	370117
2300	315421	369978
2301	315562	369846
2302	315712	369725
2303	315867	369608
2304	316000	369466
2305	316149	369344
2306	316280	369199
2307	316418	369063
2308	316561	368932
2309	316705	368804
2310	316843	368668
2311	316971	368520
2312	317098	368371
2313	317243	368244
2314	317385	368112
2315	317520	367972
2316	317656	367834
2317	317803	367708
2318	317950	367583
2319	318089	367448
2320	318230	367315
2321	318370	367181
2322	318521	367060
2323	318667	366934
2324	318808	366801
2325	318944	366662
2326	319076	366519
2327	319218	366388
2328	319356	366251
2329	319498	366120
2330	319640	365989
2331	319778	365853
2332	319913	365713
2333	320059	365586
2334	320196	365449
2335	320335	365314
2336	320474	365179
2337	320607	365037
2338	320745	364900
2339	320885	364767
2340	321031	364639
2341	321179	364515
2342	321333	364397
2343	321475	364265
2344	321611	364127
2345	321761	364004
2346	321902	363871
2347	322047	363743
2348	322196	363619
2349	322339	363489
2350	322491	363369
2351	322639	363243
2352	322777	363107
2353	322923	362980
2354	323059	362841
2355	323191	362699
2356	323334	362568
2357	323484	362444
2358	323637	362325
2359	323778	362192
2360	323923	362064
2361	324078	361947
2362	324227	361823
2363	324365	361687
2364	324516	361564
2365	324676	361452
2366	324821	361324
2367	324964	361194
2368	325128	361085
2369	325283	360968
2370	325437	360849
2371	325575	360713
2372	325713	360576
2373	325858	360448
2374	325996	360312
2375	326147	360189
2376	326313	360084
2377	326464	359962
2378	326607	359830
2379	326755	359705
2380	326884	359558
2381	327022	359423
2382	327164	359290
2383	327309	359162
2384	327447	359024
2385	327586	358889
2386	327723	358752
2387	327864	358619
2388	328004	358484
2389	328145	358351
2390	328284	358215
2391	328421	358078
2392	328558	357940
2393	328694	357802
2394	328842	357676
2395	328980	357539
2396	329128	357413
2397	329275	357287
2398	329425	357163
2399	329568	357032
2400	329716	356906
2401	329853	356769
2402	330005	356647
2403	330152	356521
2404	330305	356400
2405	330455	356276
2406	330600	356147
2407	330727	355998
2408	330865	355862
2409	331008	355731
2410	331148	355596
2411	331299	355473
2412	331451	355352
2413	331594	355220
2414	331733	355085
2415	331874	354951
2416	332014	354817
2417	332154	354682
2418	332288	354541
2419	332425	354404
2420	332557	354260
2421	332696	354125
2422	332831	353985
2423	332970	353849
2424	333097	353700
2425	333231	353560
2426	333365	353419
2427	333499	353278
2428	333632	353137
2429	333766	352995
2430	333895	352850
2431	334024	352703
2432	334161	352566
2433	334304	352434
2434	334448	352304
2435	334583	352164
2436	334708	352014
2437	334855	351886
2438	334984	351740
2439	335107	351588
2440	335244	351451
2441	335369	351300
2442	335493	351149
2443	335622	351002
2444	335746	350851
2445	335892	350723
2446	336017	350573
2447	336160	350442
2448	336292	350299
2449	336423	350155
2450	336554	350011
2451	336696	349878
2452	336834	349741
2453	336996	349630
2454	337159	349519
2455	337295	349380
2456	337430	349240
2457	337566	349102
2458	337696	348957
2459	337823	348809
2460	337959	348671
2461	338111	348549
2462	338240	348403
2463	338382	348270
2464	338519	348132
2465	338657	347995
2466	338801	347865
2467	338942	347731
2468	339078	347592
2469	339215	347455
2470	339351	347317
2471	339497	347188
2472	339642	347058
2473	339782	346924
2474	339919	346786
2475	340048	346641
2476	340174	346492
2477	340304	346346
2478	340439	346207
2479	340574	346067
2480	340704	345923
2481	340846	345790
2482	340983	345652
2483	341108	345502
2484	341243	345363
2485	341385	345230
2486	341516	345087
2487	341641	344936
2488	341770	344791
2489	341908	344654
2490	342034	344506
2491	342170	344367
2492	342306	344228
2493	342439	344087
2494	342578	343951
2495	342718	343817
2496	342856	343680
2497	342996	343545
2498	343144	343418
2499	343277	343277
2500	343418	343143
2501	343568	343019
2502	343714	342890
2503	343866	342767
2504	344010	342636
2505	344143	342495
2506	344279	342356
2507	344419	342222
2508	344559	342088
2509	344703	341956
2510	344838	341816
2511	344982	341686
2512	345119	341548
2513	345256	341410
2514	345392	341272
2515	345522	341127
2516	345660	340991
2517	345794	340850
2518	345925	340707
2519	346057	340564
2520	346193	340425
2521	346330	340288
2522	346458	340142
2523	346603	340012
2524	346746	339879
2525	346876	339735
2526	347017	339602
2527	347155	339465
2528	347286	339322
2529	347432	339193
2530	347582	339068
2531	347728	338938
2532	347860	338796
2533	348000	338661
2534	348135	338522
2535	348272	338384
2536	348409	338247
2537	348538	338101
2538	348667	337956
2539	348797	337811
2540	348941	337680
2541	349077	337541
2542	349206	337396
2543	349347	337262
2544	349492	337133
2545	349625	336992
2546	349762	336854
2547	349903	336720
2548	350030	336573
2549	350164	336432
2550	350307	336300
2551	350434	336153
2552	350566	336011
2553	350713	335882
2554	350847	335742
2555	350969	335590
2556	351108	335454
2557	351247	335319
2558	351391	335188
2559	351521	335044
2560	351660	334908
2561	351785	334758
2562	351923	334622
2563	352058	334483
2564	352188	334338
2565	352312	334188
2566	352449	334051
2567	352593	333920
2568	352716	333769
2569	352852	333631
2570	353000	333504
2571	353132	333361
2572	353269	333224
2573	353408	333088
2574	353544	332950
2575	353677	332808
2576	353823	332678
2577	353967	332548
2578	354118	332423
2579	354261	332292
2580	354398	332154
2581	354533	332014
2582	354665	331872
2583	354794	331727
2584	354935	331593
2585	355076	331459
2586	355211	331320
2587	355351	331185
2588	355482	331042
2589	355626	330911
2590	355772	330782
2591	355900	330636
2592	356045	330506
2593	356184	330369
2594	356322	330233
2595	356450	330087
2596	356578	329941
2597	356724	329812
2598	356866	329678
2599	357018	329555
2600	357154	329416
2601	357286	329274
2602	357425	329138
2603	357561	329000
2604	357698	328862
2605	357829	328720
2606	357966	328582
2607	358114	328454
2608	358266	328331
2609	358399	328189
2610	358531	328047
2611	358667	327908
2612	358804	327770
2613	358931	327624
2614	359065	327483
2615	359197	327341
2616	359332	327202
2617	359470	327065
2618	359600	326922
2619	359745	326791
2620	359881	326653
2621	360019	326516
2622	360153	326375
2623	360288	326236
2624	360429	326102
2625	360566	325965
2626	360699	325823
2627	360831	325681
2628	360963	325540
2629	361094	325397
2630	361222	325250
2631	361355	325110
2632	361506	324985
2633	361635	324840
2634	361773	324704
2635	361919	324574
2636	362058	324438
2637	362181	324288
2638	362335	324165
2639	362481	324036
2640	362628	323907
2641	362766	323771
2642	362905	323635
2643	363042	323497
2644	363179	323360
2645	363306	323214
2646	363446	323079
2647	363588	322945
2648	363721	322804
2649	363865	322673
2650	363995	322529
